"","X","country","medal_name","medal_subname","instituted","url","continent"
"4266",4266,"United Kingdom","
      Royal Marines Meritorious Service Medal",NA,NA,"https://medals.org.uk/united-kingdom/united-kingdom183.htm","Europe"
"4267",4267,"United Kingdom"," Royal Air Force Meritorious Service Medal",NA,"1918","https://medals.org.uk/united-kingdom/united-kingdom184.htm","Europe"
"4268",4268,"United Kingdom"," Royal Air Force Long Service and Good Conduct Medal",NA,"1919","https://medals.org.uk/united-kingdom/united-kingdom185.htm","Europe"
"4269",4269,"United Kingdom","
      Medal for Long Service and Good Conduct (Ulster Defence Regiment)",NA,NA,"https://medals.org.uk/united-kingdom/united-kingdom186.htm","Europe"
"4270",4270,"United Kingdom"," Police Long Service and Good Conduct Medal",NA,"1951","https://medals.org.uk/united-kingdom/united-kingdom187.htm","Europe"
"4271",4271,"United Kingdom"," Fire Brigade Long Service and Good Conduct Medal",NA,"1954","https://medals.org.uk/united-kingdom/united-kingdom083.htm","Europe"
"4272",4272,"United Kingdom"," Malta Police Long Service and Good Conduct Medal",NA,"1921","https://medals.org.uk/united-kingdom/united-kingdom265.htm","Europe"
"4273",4273,"United Kingdom"," Overseas Territories Police Long Service and Good Conduct Medal",NA,"1934","https://medals.org.uk/united-kingdom/united-kingdom189.htm","Europe"
"4274",4274,"United Kingdom","
      Colonial Fire Brigades Long Service and Good Conduct Medal",NA,NA,"https://medals.org.uk/united-kingdom/united-kingdom190.htm","Europe"
"4275",4275,"United Kingdom","
      Colonial Prison Service Medal",NA,NA,"https://medals.org.uk/united-kingdom/united-kingdom191.htm","Europe"
"4276",4276,"United Kingdom","
      Hong Kong Disciplined Services Medal",NA,NA,"https://medals.org.uk/united-kingdom/united-kingdom192.htm","Europe"
"4277",4277,"United Kingdom","
      Volunteer Officers' Decoration",NA,NA,"https://medals.org.uk/united-kingdom/united-kingdom194.htm","Europe"
"4278",4278,"United Kingdom"," Army Emergency Reserve Decoration",NA,"1952","https://medals.org.uk/united-kingdom/united-kingdom193.htm","Europe"
"4279",4279,"United Kingdom","
      Militia Long Service Medal",NA,NA,"https://medals.org.uk/united-kingdom/united-kingdom201.htm","Europe"
"4280",4280,"United Kingdom","
      Imperial Yeomanry Long Service Medal",NA,NA,"https://medals.org.uk/united-kingdom/united-kingdom202.htm","Europe"
"4281",4281,"United Kingdom","
      Volunteer Long Service Medal for India and the Colonies",NA,NA,"https://medals.org.uk/united-kingdom/united-kingdom197.htm","Europe"
"4282",4282,"United Kingdom","
      Colonial Auxiliary Forces Officers' Decoration",NA,NA,"https://medals.org.uk/united-kingdom/united-kingdom198.htm","Europe"
"4283",4283,"United Kingdom","
      Colonial Auxiliary Forces Long Service Medal",NA,NA,"https://medals.org.uk/united-kingdom/united-kingdom199.htm","Europe"
"4284",4284,"United Kingdom"," Territorial Decoration",NA,"1908","https://medals.org.uk/united-kingdom/united-kingdom203.htm","Europe"
"4285",4285,"United Kingdom","
      Efficiency Decoration",NA,NA,"https://medals.org.uk/united-kingdom/united-kingdom204.htm","Europe"
"4286",4286,"United Kingdom","
      Territorial Efficiency Medal",NA,NA,"https://medals.org.uk/united-kingdom/united-kingdom205.htm","Europe"
"4287",4287,"United Kingdom","
      Efficiency Medal",NA,NA,"https://medals.org.uk/united-kingdom/united-kingdom206.htm","Europe"
"4288",4288,"United Kingdom"," Special Reserve Long Service and Good Conduct Medal",NA,"1908","https://medals.org.uk/united-kingdom/united-kingdom207.htm","Europe"
"4289",4289,"United Kingdom"," Efficiency Medal",NA,"1930","https://medals.org.uk/united-kingdom/united-kingdom240.htm","Europe"
"4290",4290,"United Kingdom"," Decoration for Officers of the Royal Naval Reserve",NA,"1908","https://medals.org.uk/united-kingdom/united-kingdom208.htm","Europe"
"4291",4291,"United Kingdom"," Decoration for Officers, Royal Naval Volunteer Reserve",NA,"1908","https://medals.org.uk/united-kingdom/united-kingdom209.htm","Europe"
"4292",4292,"United Kingdom"," Royal Naval Reserve Long Service and Good Conduct Medal",NA,"1908","https://medals.org.uk/united-kingdom/united-kingdom210.htm","Europe"
"4293",4293,"United Kingdom","
      Royal Naval Volunteer Reserve Long Service and Good Conduct Medal",NA,NA,"https://medals.org.uk/united-kingdom/united-kingdom211.htm","Europe"
"4294",4294,"United Kingdom","
      Royal Naval Auxiliary Sick Berth Reserve Long Service and Good Conduct Medal",NA,NA,"https://medals.org.uk/united-kingdom/united-kingdom212.htm","Europe"
"4295",4295,"United Kingdom","
      Royal Naval Wireless Auxiliary Reserve Long Service and Good Conduct Medal",NA,NA,"https://medals.org.uk/united-kingdom/united-kingdom213.htm","Europe"
"4296",4296,"United Kingdom"," Air Efficiency Award",NA,"1942","https://medals.org.uk/united-kingdom/united-kingdom214.htm","Europe"
"4297",4297,"United Kingdom"," Volunteer Reserves Service Medal",NA,"1999","https://medals.org.uk/united-kingdom/united-kingdom215.htm","Europe"
"4298",4298,"United Kingdom","
      Volunteer Long Service Medal",NA,NA,"https://medals.org.uk/united-kingdom/united-kingdom195.htm","Europe"
"4299",4299,"United Kingdom"," Ulster Defence Regiment Medal",NA,"1982","https://medals.org.uk/united-kingdom/united-kingdom216.htm","Europe"
"4300",4300,"United Kingdom"," Northern Ireland Home Service Medal",NA,"1992","https://medals.org.uk/united-kingdom/united-kingdom217.htm","Europe"
"4301",4301,"United Kingdom"," Cadet Forces Medal",NA,"1950","https://medals.org.uk/united-kingdom/united-kingdom219.htm","Europe"
"4302",4302,"United Kingdom","
      Coastguard Auxiliary Service Long Service Medal",NA,NA,"https://medals.org.uk/united-kingdom/united-kingdom220.htm","Europe"
"4303",4303,"United Kingdom","
      Special Constabulary Long Service Medal",NA,NA,"https://medals.org.uk/united-kingdom/united-kingdom221.htm","Europe"
"4304",4304,"United Kingdom"," Royal Observer Corps Medal",NA,"1950","https://medals.org.uk/united-kingdom/united-kingdom222.htm","Europe"
"4305",4305,"United Kingdom"," Civil Defence Long Service Medal",NA,"1961","https://medals.org.uk/united-kingdom/united-kingdom057.htm","Europe"
"4306",4306,"United Kingdom"," Ambulance Service (Emergency Duties) Long Service and Good Conduct Medal",NA,"1996","https://medals.org.uk/united-kingdom/united-kingdom056.htm","Europe"
"4307",4307,"United Kingdom"," Royal Fleet Auxiliary Service Medal",NA,"2001","https://medals.org.uk/united-kingdom/united-kingdom252.htm","Europe"
"4308",4308,"United Kingdom"," Prison Services (Operational Duties) Long Service and Good Conduct Medal",NA,"2010","https://medals.org.uk/united-kingdom/united-kingdom251.htm","Europe"
"4309",4309,"United Kingdom"," Rhodesia Medal",NA,NA,"https://medals.org.uk/united-kingdom/united-kingdom059.htm","Europe"
"4310",4310,"United Kingdom"," Royal Ulster Constabulary Service Medal",NA,"1982","https://medals.org.uk/united-kingdom/united-kingdom188.htm","Europe"
"4311",4311,"United Kingdom"," Royal Ulster Constabulary GC Service Medal",NA,"2001","https://medals.org.uk/united-kingdom/united-kingdom044.htm","Europe"
"4312",4312,"United Kingdom"," Northern Ireland Prison Service Medal",NA,"2002","https://medals.org.uk/united-kingdom/united-kingdom085.htm","Europe"
"4313",4313,"United Kingdom"," Service Medal of the Order of St John",NA,"1895","https://medals.org.uk/united-kingdom/united-kingdom224.htm","Europe"
"4314",4314,"United Kingdom","
      Badge of the Order of the League of Mercy",NA,NA,"https://medals.org.uk/united-kingdom/united-kingdom225.htm","Europe"
"4315",4315,"United Kingdom"," Voluntary Medical Services Medal",NA,"1932","https://medals.org.uk/united-kingdom/united-kingdom087.htm","Europe"
"4316",4316,"United Kingdom","
      Women's Voluntary Service Medal",NA,NA,"https://medals.org.uk/united-kingdom/united-kingdom226.htm","Europe"
"4317",4317,"United Kingdom","
      Colonial Special Constabulary Medal",NA,NA,"https://medals.org.uk/united-kingdom/united-kingdom227.htm","Europe"
"4318",4318,"United Kingdom","
      The Queen's Medal (for champion shots in RN, RM, RNZN, Army & RAF)",NA,NA,"https://medals.org.uk/united-kingdom/united-kingdom218.htm","Europe"
"4319",4319,"United Kingdom","
      Medal for Good Shooting (Naval)",NA,NA,"https://medals.org.uk/united-kingdom/united-kingdom200.htm","Europe"
"4320",4320,"India"," Indian Independence Medal 1947",NA,"1949","https://medals.org.uk/united-kingdom/../india/india022.htm","Asia"
"4321",4321,"Pakistan"," Pakistan Independence Medal","","1948","https://medals.org.uk/united-kingdom/../pakistan/pakistan031.htm","Asia"
"4322",4322,"Jamaica"," Independence Medal",NA,"1962","https://medals.org.uk/united-kingdom/../jamaica/jamaica011.htm","Americas"
"4323",4323,"Fiji"," Independence Medal",NA,"1970","https://medals.org.uk/united-kingdom/../fiji/fiji028.htm","Oceania"
"4324",4324,"Guyana"," Independence Medal",NA,"1966","https://medals.org.uk/united-kingdom/../guyana/guyana015.htm","Americas"
"4325",4325,"Zimbabwe"," Independence Medal",NA,"1980","https://medals.org.uk/united-kingdom/../zimbabwe/zimbabwe/zimbabwe001.htm","Africa"
"4326",4326,"United Kingdom"," Malta George Cross 50th Anniversary Commemorative Medal 1992",NA,"1992","https://medals.org.uk/united-kingdom/united-kingdom264.htm","Europe"
"4327",4327,"United Nations","
Korea Medal",NA,NA,"https://medals.org.uk/united-nations/united-nations001.htm",NA
"4328",4328,"United Nations"," UN Emergency Force Medal (UNEF)",NA,NA,"https://medals.org.uk/united-nations/united-nations008.htm",NA
"4329",4329,"United Nations"," UN Truce Supervision Organisation in Palestine Medal (UNTSO)",NA,NA,"https://medals.org.uk/united-nations/united-nations009.htm",NA
"4330",4330,"United Nations","
UN
    Observer Group in Lebanon Medal
(UNOGIL)",NA,NA,"https://medals.org.uk/united-nations/united-nations010.htm",NA
"4331",4331,"United Nations","
UN Military Observer Group in India & Pakistan
(UNMOGIP)",NA,NA,"https://medals.org.uk/united-nations/united-nations012.htm",NA
"4332",4332,"United Nations","
UN
    Organisation in Congo Medal
(ONUC)",NA,NA,"https://medals.org.uk/united-nations/united-nations011.htm",NA
"4333",4333,"United Nations","
UN
    Temporary Executive Authority in West New Guinea Medal
(UNTEA)",NA,NA,"https://medals.org.uk/united-nations/united-nations002.htm",NA
"4334",4334,"United Nations","
UN
    Yemen Observation Mission Medal
(UNYOM)",NA,NA,"https://medals.org.uk/united-nations/united-nations013.htm",NA
"4335",4335,"United Nations","
UN
    Force in Cyprus Medal
(UNFICYP)",NA,NA,"https://medals.org.uk/united-nations/united-nations014.htm",NA
"4336",4336,"United Nations","
UN
    Emergency Force Middle East Medal
(UNEFME)",NA,NA,"https://medals.org.uk/united-nations/united-nations016.htm",NA
"4337",4337,"United Nations","
UN
    Disengagement Observer Force (Golan Heights) Medal
(UNDOF)",NA,NA,"https://medals.org.uk/united-nations/united-nations017.htm",NA
"4338",4338,"United Nations","
UN Interim Force in Lebanon Medal
(UNIFIL)",NA,NA,"https://medals.org.uk/united-nations/united-nations003.htm",NA
"4339",4339,"United Nations","
UN Iran/Iraq Military Observer Group Medal
(UNIIMOG)",NA,NA,"https://medals.org.uk/united-nations/united-nations018.htm",NA
"4340",4340,"United Nations"," UN Transition Assistance Group in Namibia (UNTAG) Medal",NA,NA,"https://medals.org.uk/united-nations/united-nations019.htm",NA
"4341",4341,"United Nations","
UN
    Observer Group in Central America Medal
(ONUCA)",NA,NA,"https://medals.org.uk/united-nations/united-nations020.htm",NA
"4342",4342,"United Nations","
UN
    Iraq/Kuwait Observer Mission Medal
(UNIKOM)",NA,NA,"https://medals.org.uk/united-nations/united-nations021.htm",NA
"4343",4343,"United Nations","
UN Angola Verification Mission Medal
(UNAVEM)",NA,NA,"https://medals.org.uk/united-nations/united-nations022.htm",NA
"4344",4344,"United Nations","
UN
    Mission for the Referendum in Western Sahara Medal
(MINURSO)",NA,NA,"https://medals.org.uk/united-nations/united-nations004.htm",NA
"4345",4345,"United Nations","
UN
    Observer Mission in El Salvador Medal
(ONUSAL)",NA,NA,"https://medals.org.uk/united-nations/united-nations023.htm",NA
"4346",4346,"United Nations","
UN Protection Force (Yugoslavia) Medal
(UNPROFOR)",NA,NA,"https://medals.org.uk/united-nations/united-nations024.htm",NA
"4347",4347,"United Nations","
UN Advanced Mission in Cambodia Medal
(UNAMIC)",NA,NA,"https://medals.org.uk/united-nations/united-nations025.htm",NA
"4348",4348,"United Nations"," UN Transitional Authority in Cambodia (UNTAC) Medal",NA,NA,"https://medals.org.uk/united-nations/united-nations026.htm",NA
"4349",4349,"United Nations","
UN
    Operations in Somalia Medal
(UNOSOM)",NA,NA,"https://medals.org.uk/united-nations/united-nations027.htm",NA
"4350",4350,"United Nations"," UN Operations in Mozambique (ONUMOZ) Medal",NA,NA,"https://medals.org.uk/united-nations/united-nations005.htm",NA
"4351",4351,"United Nations","
UN
    Assistance Mission in Rwanda Medal
(UNAMIR)",NA,NA,"https://medals.org.uk/united-nations/united-nations028.htm",NA
"4352",4352,"United Nations","
UN Peacekeeping Missions in Haiti Medal
(UNMIH/UNSMIH/UNTMIH/MIPONUH/MICAH)",NA,NA,"https://medals.org.uk/united-nations/united-nations029.htm",NA
"4353",4353,"United Nations","
UN
    Observer Mission in Georgia Medal
(UNOMIG)",NA,NA,"https://medals.org.uk/united-nations/united-nations030.htm",NA
"4354",4354,"United Nations","
UN
    Observer Mission in Liberia Medal
(UNOMIL)",NA,NA,"https://medals.org.uk/united-nations/united-nations031.htm",NA
"4355",4355,"United Nations","
UN
    Observer Mission Uganda - Rwanda Medal
(UNOMUR)",NA,NA,"https://medals.org.uk/united-nations/united-nations032.htm",NA
"4356",4356,"United Nations"," UN
    Mission of Observers in Tajikistan Medal
(UNMOT)",NA,NA,"https://medals.org.uk/united-nations/united-nations006.htm",NA
"4357",4357,"United States of America"," Medal of Honour",NA,"1861","https://medals.org.uk/usa/usa014.htm","Americas"
"4358",4358,"United States of America"," Marine Corps Brevet Medal",NA,"1921","https://medals.org.uk/usa/usa017.htm","Americas"
"4359",4359,"United States of America"," Certificate of Merit",NA,"1847","https://medals.org.uk/usa/usa019.htm","Americas"
"4360",4360,"United States of America"," Navy Cross",NA,"1919","https://medals.org.uk/usa/usa018.htm","Americas"
"4361",4361,"United States of America"," Distinguished Service Cross",NA,"1918","https://medals.org.uk/usa/usa004.htm","Americas"
"4362",4362,"United States of America"," Air Force Cross",NA,"1960","https://medals.org.uk/usa/usa022.htm","Americas"
"4363",4363,"United States of America"," Coast Guard Cross",NA,"2010","https://medals.org.uk/usa/usa193.htm","Americas"
"4364",4364,"United States of America"," Department of Defence Distinguished Service Medal",NA,"1970","https://medals.org.uk/usa/usa036.htm","Americas"
"4365",4365,"United States of America"," Navy Distinguished Service Medal",NA,"1919","https://medals.org.uk/usa/usa020.htm","Americas"
"4366",4366,"United States of America"," Army Distinguished Service Medal",NA,"1918","https://medals.org.uk/usa/usa021.htm","Americas"
"4367",4367,"United States of America"," Air Force Distinguished Service Medal",NA,"1960","https://medals.org.uk/usa/usa031.htm","Americas"
"4368",4368,"United States of America"," Coast Guard Distinguished Service Medal",NA,"1949","https://medals.org.uk/usa/usa037.htm","Americas"
"4369",4369,"United States of America"," Silver Star",NA,"1918","https://medals.org.uk/usa/usa039.htm","Americas"
"4370",4370,"United States of America"," Defence Superior Service Medal",NA,"1976","https://medals.org.uk/usa/usa040.htm","Americas"
"4371",4371,"United States of America"," Legion of Merit",NA,"1942","https://medals.org.uk/usa/usa010.htm","Americas"
"4372",4372,"United States of America"," Distinguished Flying Cross",NA,"1926","https://medals.org.uk/usa/usa013.htm","Americas"
"4373",4373,"United States of America"," Navy/Marine Corps Medal",NA,"1942","https://medals.org.uk/usa/usa042.htm","Americas"
"4374",4374,"United States of America"," Soldier's Medal",NA,"1926","https://medals.org.uk/usa/usa043.htm","Americas"
"4375",4375,"United States of America"," Airman's Medal",NA,"1960","https://medals.org.uk/usa/usa044.htm","Americas"
"4376",4376,"United States of America"," Coast Guard Medal",NA,"1949","https://medals.org.uk/usa/usa045.htm","Americas"
"4377",4377,"United States of America"," Bronze Star",NA,"1944","https://medals.org.uk/usa/usa047.htm","Americas"
"4378",4378,"United States of America"," Purple Heart",NA,"1782","https://medals.org.uk/usa/usa011.htm","Americas"
"4379",4379,"United States of America"," Defence Meritorious Service Medal",NA,"1977","https://medals.org.uk/usa/usa048.htm","Americas"
"4380",4380,"United States of America"," Meritorious Service Medal",NA,"1969","https://medals.org.uk/usa/usa049.htm","Americas"
"4381",4381,"United States of America"," Air Medal",NA,"1942","https://medals.org.uk/usa/usa002.htm","Americas"
"4382",4382,"United States of America"," Aerial Achievement Medal",NA,"1988","https://medals.org.uk/usa/usa033.htm","Americas"
"4383",4383,"United States of America"," Joint Services Commendation Medal",NA,"1963","https://medals.org.uk/usa/usa052.htm","Americas"
"4384",4384,"United States of America"," Navy/Marine Corps Commendation Medal",NA,"1943","https://medals.org.uk/usa/usa053.htm","Americas"
"4385",4385,"United States of America"," Air Force Commendation Medal",NA,"1958","https://medals.org.uk/usa/usa054.htm","Americas"
"4386",4386,"United States of America"," Defence Joint Service Achievement Medal",NA,"1983","https://medals.org.uk/usa/usa058.htm","Americas"
"4387",4387,"United States of America"," Navy/Marine Corps Achievement Medal",NA,"1961","https://medals.org.uk/usa/usa059.htm","Americas"
"4388",4388,"United States of America"," Army Achievement Medal",NA,"1981","https://medals.org.uk/usa/usa060.htm","Americas"
"4389",4389,"United States of America"," Air Force Achievement Medal",NA,"1980","https://medals.org.uk/usa/usa061.htm","Americas"
"4390",4390,"United States of America"," Air Force Combat Action Medal",NA,"2007","https://medals.org.uk/usa/usa185.htm","Americas"
"4391",4391,"United States of America"," Coast Guard Achievement Medal",NA,"1964","https://medals.org.uk/usa/usa062.htm","Americas"
"4392",4392,"United States of America"," USCG Letter of Commendation Ribbon",NA,"1921","https://medals.org.uk/usa/usa064.htm","Americas"
"4393",4393,"United States of America"," Navy/Marine Corps Combat Action Ribbon",NA,"1969","https://medals.org.uk/usa/usa065.htm","Americas"
"4394",4394,"United States of America"," USN Specially Meritorious Service Medal",NA,"1898","https://medals.org.uk/usa/usa001.htm","Americas"
"4395",4395,"United States of America"," Navy/Marine Corps Presidential Unit Citation",NA,"1942","https://medals.org.uk/usa/usa066.htm","Americas"
"4396",4396,"United States of America"," Army/Air Force Presidential Unit Citation",NA,"1942","https://medals.org.uk/usa/usa067.htm","Americas"
"4397",4397,"United States of America"," Air Force Gallant Unit Citation",NA,"2003","https://medals.org.uk/usa/usa180.htm","Americas"
"4398",4398,"United States of America"," Secretary of Transport Outstanding Unit Award",NA,"1994","https://medals.org.uk/usa/usa068.htm","Americas"
"4399",4399,"United States of America"," Defence Joint Service Meritorious Unit Commendation",NA,"1982","https://medals.org.uk/usa/usa069.htm","Americas"
"4400",4400,"United States of America"," Air Force Meritorious Unit Award",NA,"2003","https://medals.org.uk/usa/usa181.htm","Americas"
"4401",4401,"United States of America"," Navy/Marine Corps Unit Commendation",NA,"1944","https://medals.org.uk/usa/usa070.htm","Americas"
"4402",4402,"United States of America"," Army Valourous Unit Award",NA,"1964","https://medals.org.uk/usa/usa071.htm","Americas"
"4403",4403,"United States of America"," Coast Guard Unit Commendation",NA,"1963","https://medals.org.uk/usa/usa072.htm","Americas"
"4404",4404,"United States of America"," Navy/Marine Corps Meritorious Unit Commendation",NA,"1967","https://medals.org.uk/usa/usa073.htm","Americas"
"4405",4405,"United States of America"," Army Meritorious Unit Commendation",NA,"1944","https://medals.org.uk/usa/usa074.htm","Americas"
"4406",4406,"United States of America"," Air Force Outstanding Unit Award",NA,"1954","https://medals.org.uk/usa/usa075.htm","Americas"
"4407",4407,"United States of America"," USCG Meritorious Unit Commendation",NA,"1973","https://medals.org.uk/usa/usa076.htm","Americas"
"4408",4408,"United States of America"," USCG Meritorious Team Commendation",NA,"1993","https://medals.org.uk/usa/usa077.htm","Americas"
"4409",4409,"United States of America"," Army Superior Unit Award",NA,"1985","https://medals.org.uk/usa/usa078.htm","Americas"
"4410",4410,"United States of America"," Navy ""E"" Ribbon",NA,"1976","https://medals.org.uk/usa/usa079.htm","Americas"
"4411",4411,"United States of America"," Air Force Organisational Excellence Award",NA,"1969","https://medals.org.uk/usa/usa080.htm","Americas"
"4412",4412,"United States of America"," USCG ""E"" Ribbon",NA,"1990","https://medals.org.uk/usa/usa081.htm","Americas"
"4413",4413,"United States of America"," USCG Bicentennial Unit Commendation",NA,"1990","https://medals.org.uk/usa/usa082.htm","Americas"
"4414",4414,"United States of America"," Prisoner of War Medal",NA,"1986","https://medals.org.uk/usa/usa012.htm","Americas"
"4415",4415,"United States of America"," Marine Corps Good Conduct Medal",NA,"1896","https://medals.org.uk/usa/usa084.htm","Americas"
"4416",4416,"United States of America"," Navy Good Conduct Medal",NA,"1884","https://medals.org.uk/usa/usa023.htm","Americas"
"4417",4417,"United States of America"," Army Good Conduct Medal",NA,"1941","https://medals.org.uk/usa/usa085.htm","Americas"
"4418",4418,"United States of America"," Air Force Good Conduct Medal",NA,"1963","https://medals.org.uk/usa/usa086.htm","Americas"
"4419",4419,"United States of America"," United States Coast Guard Good Conduct Medal",NA,NA,"https://medals.org.uk/usa/usa006.htm","Americas"
"4420",4420,"United States of America"," Coast and Geodetic Survey Good Conduct Medal",NA,"1945","https://medals.org.uk/usa/usa184.htm","Americas"
"4421",4421,"United States of America"," Air Force Combat Readiness Medal",NA,"1964","https://medals.org.uk/usa/usa034.htm","Americas"
"4422",4422,"United States of America"," Selected Marine Corps Reserve Medal",NA,"1939","https://medals.org.uk/usa/usa087.htm","Americas"
"4423",4423,"United States of America"," Naval Reserve Special Commendation Ribbon",NA,"1946","https://medals.org.uk/usa/usa088.htm","Americas"
"4424",4424,"United States of America"," Naval Reserve Meritorious Service Medal",NA,"1962","https://medals.org.uk/usa/usa089.htm","Americas"
"4425",4425,"United States of America"," Army Reserve Component Achievement Medal",NA,"1971","https://medals.org.uk/usa/usa090.htm","Americas"
"4426",4426,"United States of America"," Air Reserve Forces Meritorious Service Medal",NA,"1964","https://medals.org.uk/usa/usa091.htm","Americas"
"4427",4427,"United States of America"," Coast Guard Reserve Good Conduct Medal",NA,"1963","https://medals.org.uk/usa/usa092.htm","Americas"
"4428",4428,"United States of America"," Navy Fleet Marine Force Ribbon",NA,"1984","https://medals.org.uk/usa/usa093.htm","Americas"
"4429",4429,"United States of America"," Outstanding Airman of the Year Award",NA,"1968","https://medals.org.uk/usa/usa094.htm","Americas"
"4430",4430,"United States of America"," Air Force Recognition Ribbon",NA,"1980","https://medals.org.uk/usa/usa095.htm","Americas"
"4431",4431,"United States of America"," Marine Corps Expeditionary Medal",NA,"1919","https://medals.org.uk/usa/usa096.htm","Americas"
"4432",4432,"United States of America"," Navy Expeditionary Medal",NA,"1936","https://medals.org.uk/usa/usa097.htm","Americas"
"4433",4433,"United States of America"," Navy Civil War Medal",NA,"1908","https://medals.org.uk/usa/usa098.htm","Americas"
"4434",4434,"United States of America"," Army Civil War Medal",NA,"1907","https://medals.org.uk/usa/usa100.htm","Americas"
"4435",4435,"United States of America"," Indian Wars Medal",NA,"1907","https://medals.org.uk/usa/usa099.htm","Americas"
"4436",4436,"United States of America"," West Indies Naval Campaign Medal",NA,"1908","https://medals.org.uk/usa/usa102.htm","Americas"
"4437",4437,"United States of America"," Manila Bay MedalAlso known as the Dewey Medal",NA,"1898","https://medals.org.uk/usa/usa101.htm","Americas"
"4438",4438,"United States of America"," Bailey Medal",NA,"1885","https://medals.org.uk/usa/usa103.htm","Americas"
"4439",4439,"United States of America"," Spanish Campaign Medal",NA,"1908","https://medals.org.uk/usa/usa104.htm","Americas"
"4440",4440,"United States of America"," Spanish War Service Medal",NA,"1905","https://medals.org.uk/usa/usa108.htm","Americas"
"4441",4441,"United States of America"," Army of Cuba Occupation Medal",NA,"1915","https://medals.org.uk/usa/usa111.htm","Americas"
"4442",4442,"United States of America"," Army of Puerto Rico Occupation Medal",NA,"1919","https://medals.org.uk/usa/usa112.htm","Americas"
"4443",4443,"United States of America"," Philippine Campaign Medal",NA,"1908","https://medals.org.uk/usa/usa105.htm","Americas"
"4444",4444,"United States of America"," Navy/Marine Corps Philippine Campaign Medal",NA,"1908","https://medals.org.uk/usa/usa109.htm","Americas"
"4445",4445,"United States of America"," Army Philippine Campaign Medal",NA,"1905","https://medals.org.uk/usa/usa110.htm","Americas"
"4446",4446,"United States of America"," Philippine Congressional Medal",NA,"1906","https://medals.org.uk/usa/usa115.htm","Americas"
"4447",4447,"United States of America"," Army China Relief Expedition Medal",NA,"1905","https://medals.org.uk/usa/usa107.htm","Americas"
"4448",4448,"United States of America"," Navy/Marine Corps China Relief Expedition Medal",NA,"1908","https://medals.org.uk/usa/usa106.htm","Americas"
"4449",4449,"United States of America"," Army of Cuba Pacification Medal",NA,"1909","https://medals.org.uk/usa/usa113.htm","Americas"
"4450",4450,"United States of America"," Nicaraguan Campaign Medal",NA,"1913","https://medals.org.uk/usa/usa117.htm","Americas"
"4451",4451,"United States of America"," Mexican Service Medal",NA,"1917","https://medals.org.uk/usa/usa116.htm","Americas"
"4452",4452,"United States of America"," Mexican Border Service Medal",NA,NA,"https://medals.org.uk/usa/usa118.htm","Americas"
"4453",4453,"United States of America"," 1st Haitian Campaign Medal (Navy)",NA,"1917","https://medals.org.uk/usa/usa032.htm","Americas"
"4454",4454,"United States of America"," 1st Haitian Campaign Medal (Marine Corps)",NA,"1917","https://medals.org.uk/usa/usa177.htm","Americas"
"4455",4455,"United States of America"," Dominican Campaign Medal",NA,"1921","https://medals.org.uk/usa/usa119.htm","Americas"
"4456",4456,"United States of America"," World War One Victory Medal",NA,"1919","https://medals.org.uk/usa/usa120.htm","Americas"
"4457",4457,"United States of America"," Army of Occupation of Germany Medal",NA,"1941","https://medals.org.uk/usa/usa121.htm","Americas"
"4458",4458,"United States of America"," Yangtze Service Medal",NA,"1930","https://medals.org.uk/usa/usa123.htm","Americas"
"4459",4459,"United States of America"," United States Navy/Marine Corps China Service Medal",NA,"1940","https://medals.org.uk/usa/usa007.htm","Americas"
"4460",4460,"United States of America"," American Defence Service Medal",NA,"1941","https://medals.org.uk/usa/usa127.htm","Americas"
"4461",4461,"United States of America"," Women's Army Corps Medal",NA,"1943","https://medals.org.uk/usa/usa008.htm","Americas"
"4462",4462,"United States of America"," American Campaign Medal",NA,"1942","https://medals.org.uk/usa/usa128.htm","Americas"
"4463",4463,"United States of America"," Asiatic-Pacific Campaign Medal",NA,"1942","https://medals.org.uk/usa/usa129.htm","Americas"
"4464",4464,"United States of America"," European-African-Middle East Campaign Medal",NA,"1942","https://medals.org.uk/usa/usa130.htm","Americas"
"4465",4465,"United States of America"," World War Two Victory Medal",NA,"1945","https://medals.org.uk/usa/usa131.htm","Americas"
"4466",4466,"United States of America"," US Antarctic Expedition Medal 1939-41",NA,"1945","https://medals.org.uk/usa/usa126.htm","Americas"
"4467",4467,"United States of America"," Army of Occupation Medal",NA,"1946","https://medals.org.uk/usa/usa132.htm","Americas"
"4468",4468,"United States of America"," Navy Occupation Service Medal",NA,"1947","https://medals.org.uk/usa/usa133.htm","Americas"
"4469",4469,"United States of America"," Medal for Humane Action",NA,"1949","https://medals.org.uk/usa/usa003.htm","Americas"
"4470",4470,"United States of America"," Korea Service Medal",NA,"1950","https://medals.org.uk/usa/usa009.htm","Americas"
"4471",4471,"United States of America"," National Defence Service Medal",NA,"1953","https://medals.org.uk/usa/usa134.htm","Americas"
"4472",4472,"United States of America"," Antarctica Service Medal",NA,"1960","https://medals.org.uk/usa/usa135.htm","Americas"
"4473",4473,"United States of America"," Coast Guard Arctic Service Medal",NA,"1976","https://medals.org.uk/usa/usa136.htm","Americas"
"4474",4474,"United States of America"," Armed Forces Expeditionary Medal",NA,"1961","https://medals.org.uk/usa/usa137.htm","Americas"
"4475",4475,"United States of America"," Vietnam Service Medal",NA,"1965","https://medals.org.uk/usa/usa138.htm","Americas"
